gene,gene_index,mean,var
RP11-395L14.4,4325,0.03112402350326766,0.050484681984489
C1QL2,4355,0.006108894968125755,0.011454530014020121
CCDC74A,4457,0.27375313068822665,0.4500969311737299
LYPD1,4469,0.39639685975468714,0.9085233237654109
TMEM163,4477,0.6324773799563886,1.5966349807629157
CXCR4,4492,0.6607896392983765,2.518186652050355
ARHGAP15,4509,0.03985474755165311,0.09000385084817426
KIF5C,4538,1.3487953778674011,4.483136272014666
RND3,4546,0.3927576989911619,0.8190978528140255
NEB,4558,0.023549252933695024,0.036349348665084553
RPRM,4568,1.161778033831023,9.456483005300546
NR4A2,4576,0.46864180051766796,1.6581092793579693
ACVR1C,4582,0.01306843069388291,0.022755031761691163
DAPL1,4593,0.05557125418719962,0.2621622085074437
CD302,4601,0.06682219281466632,0.10883475467895992
TBR1,4612,0.12315308877529471,0.6934410074410964
GRB14,4627,0.06233954680408894,0.13083325913298638
SCN2A,4633,0.12918141068035557,0.2116918792611453
CSRNP3,4634,0.29778929435375057,0.49413037321684833
SCN9A,4642,0.1491362042698638,0.23057228903856924
SPC25,4653,0.085976558538574,0.1519522903166176
DHRS9,4656,0.00010990215636805818,0.0005042492646862119
CCDC173,4664,0.18609341349084502,0.30978648511869594
SP5,4674,0.13774950505347405,0.2231699985161546
GAD1,4678,0.020902307220059,0.03195119399263946
DLX1,4691,0.023397040657284977,0.12122171607653665
DLX2,4692,0.031239133997116347,0.16823644972920113
SP9,4713,0.015748442578585004,0.027005553687078365
HOXD1,4745,9.573614063522534e-05,0.00016893925347053818
LINC01116,4750,0.030343654659324888,0.04686375632049835
TTN,4776,0.0017263806034730272,0.00818929349993108
UBE2E3,4791,1.9576384957307618,3.067560750333326
NEUROD1,4798,0.12779555097280476,0.5541628288249288
PDE1A,4804,0.0427371608566965,0.06557009194762398
FRZB,4806,0.1084072585108321,0.4480821337485586
FAM171B,4824,0.23698503299869697,0.3981319575903387
COL3A1,4832,0.1770607484928363,0.9382743229484387
TMEFF2,4866,0.2956299453225114,0.897544905534893
AC010983.1,4873,9.131982844747236e-06,1.6561871531267967e-05
HSPD1,4893,3.3075272714276993,5.743107322829388
HSPE1,4894,3.5415284750816336,8.445428745973038
SPATS2L,4914,0.8622790872839103,1.9472330309962815
SGOL2,4916,0.1203317820028541,0.2125689911701731
RP11-469M7.1,4921,0.12059684995936222,0.21896889868924227
NRP2,4971,0.11491681461481265,0.19456289089968218
EEF1B2,4978,3.722004882158511,6.37823188454985
KLF7,4992,0.315942715215786,0.5173243137140013
C2orf80,5012,0.10120687489014957,0.169361240966442
IDH1,5013,1.0395407501449199,1.6801652434073675
MAP2,5017,1.6395103598302943,3.927142263224858
MYL1,5025,0.0015997157215783364,0.07292820214822932
SPAG16,5037,1.0464388817257182,1.6683887335275807
RPL37A,5068,15.56449925824895,36.29464243070507
IGFBP2,5071,5.3957182198462625,77.04633639542288
IGFBP5,5072,5.7629648394425255,128.6168206446242
CXCR1,5088,8.756286996453462e-06,1.5227170707130223e-05
WNT10A,5113,0.02957873595299855,0.046306786663235636
FEV,5118,0.034878757794562024,0.22174402000693827
CRYBA2,5119,0.017127747820245783,0.039386661567901556
TUBA4A,5134,0.09985292048912416,0.1810769400655244
PTPRN,5136,0.46420794881091676,1.2002788418824928
RESP18,5138,0.028813598085158418,0.12582507908510124
DES,5141,0.010605817196446614,0.029948855121990532
ASIC4,5147,0.1444499252127027,0.2746976213842777
SCG2,5179,1.2829726628193905,8.721830994425908
SERPINE2,5184,1.310965934249135,10.850687966026953
CCL20,5203,0.00017101926979244613,0.0008112815057149472
DAW1,5204,0.152799477793946,0.23720726747420814
DNER,5209,0.9480704638320049,2.451707918573753
NPPC,5240,0.03373598581476844,0.07738937535959443
ECEL1,5248,1.0498824088955367,7.044777702686064
PRSS56,5249,0.02401179071549581,0.12480056135404784
KCNJ13,5257,0.15356471043329437,0.2927175794896271
RAMP1,5316,0.16364358365723314,0.46112045891926856
HES6,5325,3.003073510927689,35.190606529469775
LINC01107,5332,8.693836889484448e-06,1.5010743799570223e-05
KIF1A,5365,1.0761542910628596,2.0398530666136265
CHL1,5410,0.3940844085235598,0.9828969921707421
