cell_line,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
HPSI1013i-hiaf_1,-4.9836837675213435,-1.8469355202904363,-0.2497977896689878,-0.9987177221011971,-0.7799254993044566,1.2728423985043094,1.8554629726245202,-0.650971453419887,-0.8372137193818548,0.9199599169122759
HPSI1013i-jogf_2,-8.027553956220165,10.480827032852956,0.6932153737544051,-0.6953502910364797,0.22230130743999624,-0.6789609907574504,-0.7190674120559672,-1.2985090699423363,-0.07196065298758995,-1.3530934765640705
HPSI1013i-sita_1,-2.1855496039425626,3.3037212808676597,4.182869902438313,-2.8557377310099374,-3.4869600313027047,0.787852476626498,-2.7611753938160497,-0.3181606421181595,-0.6593054295354941,-0.18965797181428778
HPSI1013i-woci_1,-6.157723010079115,-6.543901822148903,-4.472171276208894,1.1529551475573476,-2.019575011109872,0.27152000413333816,2.600823877166176,-0.6669168041948172,-0.6409772618210033,-1.1777344906617864
HPSI1013i-wopl_2,-5.939195206350835,9.118501089934615,0.5164300830965298,-1.980694988167101,-1.7369927330283164,-0.434030978673084,-0.9499399445396879,-1.406003594451556,-0.3491810201705255,-1.1805258304915198
HPSI1013i-zagm_1,-5.833966476576085,-1.9705076925923422,-0.4649840884511471,-0.7725067395957622,0.8494840520575544,1.2977137193544526,2.438312323910947,-0.5239958901071631,1.0470372638561964,-0.5043635288831667
HPSI1014i-babz_3,-5.210275481410235,-5.743218378810181,-4.392922886208937,1.3568335785945547,-0.6193063221219665,0.5456919735544243,0.812135201030474,-0.26490782800272256,-0.4738388318157358,0.5958982674417801
HPSI1014i-bilx_1,2.3779684191800965,2.839689345447553,3.1199631587431176,-3.145464657933352,-3.428580334030705,-0.8457671258906055,-1.3712662888933171,-0.939836085484181,-1.1359117300013248,-0.005119270048938836
HPSI1014i-eesb_1,2.3083441356249237,-1.2734092788285478,0.8843889296599804,-0.5799638118718534,2.55438739267388,1.323225555391283,0.5746671237044555,0.5233219555062513,-0.2552771059299674,2.067647367060575
HPSI1014i-kefb_1,-4.448957187931147,5.292288288274455,1.9991162657243733,-2.2915911766610635,-0.8975042661384534,0.26537653020912716,-2.2320270905784096,-1.7544360768273688,0.19776616651622042,-0.05442369190753905
HPSI1014i-nosn_1,-6.892517257540203,0.13638032525107255,-3.242814405813047,1.0947580504107075,0.14992481867154003,-0.09909982758299261,0.1030784963033905,-0.37781789553004447,-0.05223357653582166,0.5359118231782292
HPSI1014i-qayj_4,-1.3732033085040656,-4.415162869411627,-0.9958410964374381,-1.5710404091700858,0.025984413836330437,1.4753889367065227,2.583354077880193,0.4769125608144127,-1.6739625469922954,3.498728728148666
HPSI1014i-quls_2,-2.3911040231779435,5.952968416669158,3.6477800118312427,0.9528887613485888,1.9207472592282302,-1.1716021827147987,-3.285281090043032,-2.272624613256943,2.856271223379346,-3.107723039345676
HPSI1014i-roug_3,-0.7666053887217394,-6.7498247557860775,-3.696069300502874,0.9531566067217507,1.197928183229678,1.33624991914077,0.6028674359931978,0.656826151021666,-0.3967723226674902,0.6779449296789114
HPSI1014i-sehl_6,-5.989478850158146,-9.212196038111347,-4.187073705191982,1.8193552099308845,-2.4339304480323314,1.6163289405758567,3.104297177104911,-0.08239172319093407,-0.6780329585851804,-0.06983304235587846
HPSI1014i-tixi_4,5.585731184201738,2.011116386176856,1.5280431151959843,0.4490515229562711,1.4258235536438104,-1.3714624951374046,-0.44190098690847446,-0.20701533023474883,0.32216419372766714,-0.08739424359385486
HPSI1014i-tuju_1,-8.829287699217419,4.611791818015762,3.154857260979083,-2.8741723962207812,0.2997705948870132,-2.4776861797369496,-0.28994157882226435,-0.11633233587275447,-0.5064729942858216,-0.18308582290137532
HPSI1014i-vils_1,-2.080717512872096,-1.2631973908542318,0.9393907312186915,-0.9175818678341902,-0.09581748456436273,-0.15510419879088713,0.2143797993367448,1.3992549297321777,-1.859256974093533,1.7992054015701107
HPSI1113i-hayt_3,3.7584720393882667,1.521408900237499,2.0423883717710227,-0.608403226907071,0.5345497506548931,-1.871522154817573,1.0978443307848713,0.9981652551028658,-0.4089672318641624,-1.2218132424624664
