gene,gene_index,mean,var
LINC00505,945,0.10311296177665517,0.1544581214682354
FOXD2,970,0.0018026516198870214,0.0032122805938989917
AL109659.1,978,6.124319694559347e-06,9.137601667184891e-06
ELAVL4,988,0.09430390663842353,0.2590271818999092
RP11-567C20.2,989,1.3318887035241023e-05,2.1931767854606027e-05
DMRTA2,991,0.12421613831272152,0.2509379945295818
FAM151A,1071,0.00025575464935214423,0.0037959323356878895
RP11-12C17.2,1083,1.0877835316211624e-05,1.6175569081440473e-05
TACSTD2,1107,0.005598837845584506,0.08944814039558774
JUN,1109,0.2593623615039618,0.6614990272255135
RP11-335E6.4,1147,8.383610447297571e-05,0.0001523193239177427
RP4-792G4.2,1150,0.005978884582479446,0.012284939441355875
RP11-24J23.2,1158,0.00037296610839209653,0.001001635489432066
RP11-342H21.2,1178,1.671169420739622e-05,2.481881315190589e-05
GADD45A,1186,0.7034680533389448,1.8172216223724034
WLS,1190,1.0550023395202321,1.7195002835188522
DEPDC1,1192,0.2431187484254617,0.4454884047230873
RP3-333A15.1,1211,1.553225754005336e-05,2.940929620877167e-05
RP4-788P17.1,1220,1.3484173020138915e-05,2.267782813502297e-05
IFI44L,1264,0.00022600906615891949,0.0003533688525177395
IFI44,1265,0.00014116371923704476,0.0004015281409124346
RP5-837I24.4,1274,8.655998570327068e-05,0.0002226359932713814
RP4-601K24.1,1276,6.085218237274925e-06,9.021294025614718e-06
CYR61,1302,1.2792932312746026,6.946712183522058
GBP2,1329,0.00037392320108893816,0.0030012482600030653
BARHL2,1344,0.027205030763584707,0.04630552014015279
ARHGAP29,1376,0.4340000253818143,0.6934842606812698
CNN3,1386,3.942632898730826,6.4906320673948095
RP11-14O19.1,1396,6.178197597934059e-06,9.299082047040916e-06
RP11-14O19.2,1397,0.00014902906495785362,0.0002355186585205513
PALMD,1416,0.0006788625787742416,0.0010746474957848368
RP11-157N3.1,1444,2.318067751632156e-05,3.602290934803774e-05
VAV3-AS1,1468,3.182635371295325e-05,4.831694361169113e-05
RP11-356N1.2,1469,3.805721802815086e-05,5.72310331318151e-05
GPSM2,1484,0.13033069058753818,0.1894813226452134
C1orf194,1491,0.02346307359593351,0.03701733128883462
PSRC1,1495,0.39014410841751396,0.8268850573170377
RP5-1160K1.8,1504,2.4277785578479958e-05,3.9753845328704906e-05
RP11-195M16.1,1519,0.0005809484096705964,0.0009159606072352063
PIFO,1558,0.2385667463069861,0.3839398615829935
CAPZA1,1577,1.2487279189439215,1.8746909660293085
RHOC,1580,1.228618070203501,1.7995953360369341
CSDE1,1611,3.130611625723967,4.8168043624972405
NGF,1618,0.009191843238123724,0.014982593909866867
CD2,1635,0.0003716496776577475,0.0007188674265103708
PHGDH,1663,3.998084314378671,8.808060044370984
HMGCS2,1664,0.0013849211747719446,0.0020658131738060187
RP11-289H16.1,1703,6.441401147807372e-06,1.0108278759957146e-05
TXNIP,1722,2.3164815616752112,4.276671754017171
RP11-337C18.8,1746,0.008738666024796445,0.014329664262583077
GJA8,1757,7.124058962663918e-06,1.236435654803914e-05
PPIAL4C,1794,1.180023605123018e-05,1.8082838811717375e-05
RP11-277L2.5,1797,3.362959049537219e-05,5.683046301628438e-05
HIST2H2BE,1815,0.18328953851323945,0.4766937763694107
ANP32E,1825,1.8725851520587136,3.21698536751362
C1orf54,1829,1.0479645340213157,1.6129486981086034
CDC42SE1,1857,0.22013960823626566,0.322940243779403
MLLT11,1858,1.4262269549801332,3.328560223650956
CELF3,1883,0.01745345956033214,0.026991292581756338
S100A10,1900,1.5889142633097553,7.004577588847226
NBPF18P,1901,0.006614098220634604,0.03227513850823712
S100A11,1902,0.8510586016387256,6.429055064333497
SPRR3,1941,0.0015329905007974293,0.06728336284181731
SPRR1B,1942,9.942985652895196e-05,0.0003080652682559299
SPRR2D,1943,0.0002761788238614361,0.0015561727013296868
SPRR2A,1944,5.4019353728280024e-05,0.00020629441903202489
SPRR2F,1947,6.439406244401004e-05,9.312124841616738e-05
PRR9,1951,1.062805157633398e-05,1.624996655379775e-05
S100A9,1955,0.00017788277270682615,0.0013769999048191613
S100A6,1962,0.44339823939998996,1.3498960581050492
S100A16,1967,0.11994411455212049,0.20289869891689247
S100A14,1968,0.0018676476465991382,0.0037938920673362907
S100A13,1969,1.6669524432345264,5.300370140429237
ILF2,1974,3.2661747255236575,4.712611814811435
RP11-216N14.9,1978,7.276544370380476e-06,1.2899321593234562e-05
CKS1B,2016,4.485357691494645,22.454081854079227
EFNA3,2025,0.24981517112730273,0.3793752718270428
LMNA,2066,0.2889253802798663,0.5124089531167973
C1orf61,2081,0.00039718200934532035,0.0005911320926953275
NES,2095,1.4775400485907015,3.185421705729425
CRABP2,2097,14.698581029910969,61.6468471192002
NTRK1,2105,0.033376216737717575,0.07373583060863798
ETV3L,2110,0.004350191655609189,0.006397984034995007
OR10K2,2132,6.211993861877502e-06,9.401096748064542e-06
CCDC19,2168,0.006605801246644225,0.009907140400827207
TAGLN2,2170,0.7485346692173974,1.4552387388904473
RP11-536C5.2,2176,1.2394904577526033e-05,1.8618715743070227e-05
KCNJ9,2177,7.798192380920802e-05,0.0001285721946124016
